id_commande,id_client,date_commande,montant_total
827,9293,2023-02-14,3431.34
828,6127,2023-12-24,11222.29
829,7364,2022-05-12,14510.0
830,554,2022-12-09,14889.75
831,4147,2024-11-13,17240.35
832,4809,2024-04-19,8825.65
833,5772,2024-12-22,16701.6
834,491,2024-03-26,13387.96
835,2948,2022-08-23,16660.53
836,7036,2023-10-23,30647.64
837,5862,2023-01-16,31092.82
838,1191,2023-05-18,33526.85
839,6090,2023-03-17,27232.3
840,2377,2024-02-01,35247.87
841,2004,2023-10-06,5246.11
842,5220,2022-01-20,5579.55
843,5389,2022-01-23,13799.89
844,7625,2023-03-14,11292.28
845,3812,2023-10-21,16980.09
846,6318,2022-05-16,17298.95
847,9860,2023-08-04,5267.89
848,8639,2023-03-11,22606.65
849,1687,2023-03-22,17409.29
850,9960,2023-07-24,16984.42
851,9404,2022-06-03,20137.12
852,7131,2024-05-13,19644.68
853,5245,2023-10-13,28577.57
854,3230,2023-02-10,16325.12
855,8093,2022-04-12,8381.81
856,767,2024-10-18,17809.78
857,6902,2023-07-17,24551.47
858,2034,2022-09-02,15368.45
859,2804,2024-07-16,13662.2
860,9686,2023-11-01,18325.12
861,3874,2024-02-24,36275.84
862,4671,2022-02-13,12869.65
863,9434,2022-02-06,11068.39
864,7566,2022-01-10,21464.22
865,2148,2023-08-06,18363.97
866,607,2024-04-04,10261.47
867,8643,2024-12-28,11042.08
868,5528,2022-03-22,15366.33
869,1138,2022-02-03,3544.84
870,1559,2024-08-20,15690.25
871,4932,2024-04-30,10300.83
872,5197,2023-07-17,12295.88
873,6560,2023-12-10,18368.36
874,9117,2022-06-13,6886.41
875,8091,2023-10-04,7012.76
876,6445,2022-04-07,7146.25
877,7448,2023-09-04,23924.97
878,1990,2024-10-07,6349.61
879,1684,2024-02-05,5547.36
880,3671,2022-03-01,5305.9
881,171,2022-04-08,21359.04
882,1723,2022-10-12,15853.76
883,7139,2023-10-24,14691.77
884,2789,2023-04-09,17958.13
885,3132,2022-06-30,8153.46
886,8808,2024-01-26,17817.74
887,861,2022-01-11,21203.76
888,706,2023-06-16,22531.55
889,787,2022-08-15,12159.08
890,1230,2023-09-16,10370.71
891,5396,2023-06-25,13515.19
892,4423,2024-02-17,14299.75
893,2258,2022-12-15,23128.68
894,1965,2024-08-01,1883.27
895,5232,2022-09-16,20795.98
896,9571,2022-10-31,9402.04
897,7321,2024-04-26,10306.52
898,8549,2022-09-08,29934.11
899,3941,2024-12-16,12785.75
900,8030,2024-09-05,37095.18
901,5275,2023-07-29,9696.45
902,3701,2024-09-15,32930.99
903,4323,2022-07-08,8342.66
904,1357,2023-08-30,22687.87
905,9151,2023-12-24,15802.67
906,3374,2023-05-12,19660.03
907,1232,2022-06-09,8691.83
908,988,2024-10-09,19579.83
909,216,2023-03-12,13116.08
910,7671,2023-03-19,20352.76
911,3079,2024-02-28,27429.05
912,1713,2024-09-25,17248.37
913,3419,2023-11-29,7236.01
914,8421,2024-12-16,4809.48
915,5109,2023-10-04,36445.73
916,2524,2024-07-18,9693.51
917,1732,2024-10-30,7964.9
918,3585,2022-09-24,13859.0
919,6318,2024-01-15,7801.26
920,8413,2024-07-15,854.02
921,6557,2023-02-20,22746.6
922,1125,2023-01-20,22957.24
923,6932,2023-07-24,10613.17
924,5033,2022-12-03,17649.78
925,2414,2022-07-29,9910.2
926,1756,2024-08-02,20858.08
927,3942,2022-08-14,17903.05
928,7551,2022-02-03,14586.6
929,4371,2023-01-19,10705.3
930,7803,2022-02-28,11470.56
931,7417,2024-12-23,20267.49
932,4352,2023-12-22,3116.08
933,9017,2022-08-31,28421.19
934,5807,2022-06-22,10382.52
935,3475,2024-06-02,24005.96
936,6504,2022-11-05,3386.16
937,7060,2024-10-25,12024.55
938,5468,2024-11-06,6117.08
939,7231,2022-04-19,15703.76
940,6059,2023-07-13,8299.65
941,806,2022-07-20,10166.96
942,6924,2024-02-23,13872.57
943,4817,2023-02-02,16731.85
944,6598,2023-01-23,16867.12
945,9733,2022-12-28,23539.02
946,8677,2023-07-20,1436.75
947,8498,2024-10-07,13816.51
948,1789,2024-06-06,8469.55
949,4079,2022-04-13,38052.14
950,3598,2022-08-16,19951.93
951,871,2022-08-24,7605.41
952,9425,2022-03-15,13987.29
953,3912,2023-06-30,15960.65
954,8719,2022-05-15,22009.88
955,4514,2022-07-26,27294.41
956,6629,2023-04-09,5037.66
957,6438,2024-03-13,4183.42
958,3603,2022-07-27,5159.42
959,8113,2023-07-04,7830.6
960,2803,2023-02-26,2922.02
961,5696,2023-02-21,12449.56
962,9770,2023-08-13,23509.45
963,51,2023-08-13,15081.84
964,3033,2022-07-13,16495.54
965,7812,2024-10-27,13054.6
966,3910,2023-09-18,7304.3
967,5163,2022-12-15,8552.45
968,2731,2022-05-23,8404.1
969,5443,2023-01-19,0.0
970,2324,2024-07-21,18184.15
971,7776,2022-01-27,24442.46
972,5474,2024-05-26,8270.62
973,2909,2022-02-12,22670.6
974,1262,2023-06-25,390.06
975,160,2022-12-16,11002.95
976,7764,2023-12-23,4317.14
977,8001,2022-01-03,9704.61
978,7743,2023-05-22,11880.92
979,741,2022-08-13,18417.48
980,9295,2022-02-05,39790.3
981,3741,2023-08-19,10522.61
982,8244,2024-12-11,8339.69
983,2402,2022-12-09,11642.7
984,1639,2022-07-12,3847.55
985,5500,2023-09-16,17036.22
986,8040,2024-07-15,16573.63
987,8941,2023-12-20,11058.74
988,7971,2023-06-12,21133.67
989,5969,2023-06-04,11105.73
990,223,2024-07-28,11248.82
991,4934,2023-12-24,11817.78
992,8485,2023-11-15,8623.61
993,1848,2024-09-18,12862.28
994,8509,2023-07-07,34210.7
995,2424,2022-02-12,7672.79
996,3609,2024-04-20,4729.97
997,5853,2022-10-18,11491.81
998,507,2024-10-16,15242.79
999,9464,2023-05-16,33443.79
1000,5889,2024-06-01,19439.15
1001,1463,2023-02-27,17968.17
1002,6190,2023-02-01,25453.84
1003,4488,2022-08-10,14162.24
1004,8633,2024-07-09,6529.05
1005,4347,2022-12-25,17816.13
1006,5427,2023-12-16,22276.16
1007,9653,2024-03-11,25374.48
1008,4527,2024-05-04,10991.78
1009,3123,2023-09-26,4687.93
1010,9495,2022-03-26,34581.84
1011,5625,2024-12-01,5007.12
1012,7102,2022-09-09,30016.14
1013,9285,2024-07-20,9120.24
1014,4726,2023-12-12,8627.48
1015,137,2022-08-14,3274.3
1016,2411,2024-10-18,32360.53
1017,2462,2024-08-13,15838.47
1018,4748,2024-12-07,19665.83
1019,4975,2022-11-30,18504.72
1020,4723,2024-09-24,7681.16
1021,4829,2022-05-13,27481.05
1022,7437,2022-02-01,26975.87
1023,3561,2022-03-25,0.0
1024,9717,2023-08-03,14612.94
1025,872,2022-09-10,10664.12
1026,5011,2024-09-27,19827.8
1027,7051,2022-01-11,4499.49
1028,11,2023-12-23,6814.12
1029,4120,2022-04-13,16563.94
1030,5738,2022-10-10,7270.34
1031,8225,2023-08-04,18034.46
1032,1410,2022-11-14,4391.26
1033,2338,2023-07-09,8173.06
1034,7079,2023-02-07,31280.24
1035,4765,2022-06-15,12314.12
1036,527,2023-03-25,37108.96
1037,5811,2024-08-27,25446.75
1038,6329,2023-05-25,16808.95
1039,6540,2024-05-15,8829.51
1040,4281,2022-07-20,7484.8
1041,9782,2023-09-11,21576.11
1042,2840,2023-09-29,20754.67
1043,5284,2024-06-11,21310.76
1044,3269,2022-10-13,24845.55
1045,2224,2023-05-28,47844.2
1046,9082,2024-05-02,25884.11
1047,4933,2023-02-13,19200.31
1048,1403,2023-09-17,15313.94
1049,9285,2023-09-01,49569.03
1050,8943,2024-08-02,18929.24
1051,6160,2023-01-11,11527.33
1052,1574,2024-06-13,16716.41
1053,8628,2022-10-11,24143.43
1054,5133,2024-06-24,12776.8
1055,5859,2024-10-28,5930.49
1056,5804,2024-08-17,7224.9
1057,7644,2024-05-25,3091.71
1058,6722,2024-05-11,2327.17
1059,454,2024-08-02,22595.43
1060,6897,2022-02-24,14652.11
1061,2304,2022-07-01,18257.8
1062,3976,2023-09-12,11995.32
1063,6114,2024-11-14,31363.75
1064,8901,2022-09-18,13384.02
1065,878,2023-08-24,11827.72
1066,2064,2024-03-15,20948.27
1067,98,2024-04-05,15522.53
1068,8488,2024-08-05,502.02
1069,891,2024-07-31,12578.23
1070,897,2022-06-23,11201.84
1071,1754,2023-07-08,14970.82
1072,9738,2023-11-14,23119.7
1073,4761,2022-07-19,9799.71
1074,5429,2024-09-13,2217.8
1075,1990,2022-05-05,7084.72
1076,869,2024-11-12,15352.58
1077,8459,2023-02-24,4003.76
1078,9209,2022-10-23,22117.41
1079,2235,2024-10-11,2375.88
1080,2536,2023-04-03,9951.78
1081,5094,2023-09-09,9273.73
1082,7946,2022-01-14,11491.77
1083,1880,2023-02-16,25551.36
1084,1,2022-05-18,13118.1
1085,9893,2022-11-10,34731.55
1086,8517,2022-09-05,18871.39
1087,4051,2022-07-18,22953.43
1088,1698,2023-02-23,12510.32
1089,404,2024-08-28,14036.56
1090,7272,2024-11-01,29578.4
1091,912,2024-03-11,9962.76
1092,4914,2022-09-07,13194.72
1093,7926,2024-04-08,14728.35
1094,3850,2023-01-12,18521.08
1095,7195,2023-06-18,40869.31
1096,7084,2022-09-10,4303.65
1097,355,2022-10-27,15341.84
1098,2322,2023-01-14,3268.1
1099,2798,2023-05-08,21393.94
1100,8957,2024-11-13,29268.31
1101,7802,2023-02-15,8502.1
1102,4752,2024-09-10,45351.1
1103,1639,2023-08-16,19864.32
1104,6019,2024-10-06,10863.72
1105,6410,2023-07-18,4328.94
1106,1759,2024-03-01,11395.84
1107,6831,2024-08-08,4378.94
1108,2428,2024-05-20,16025.36
1109,4644,2022-02-27,10698.77
1110,1969,2024-07-25,18039.36
1111,181,2024-03-08,4446.12
1112,559,2023-09-13,17041.47
1113,699,2024-06-29,1400.61
1114,2283,2023-12-28,24562.17
1115,7510,2024-08-16,14511.84
1116,150,2023-07-22,33923.48
1117,5862,2022-11-21,15865.14
1118,8245,2024-10-22,13052.65
1119,5716,2023-03-08,10901.14
1120,6400,2024-12-11,5888.63
1121,1029,2024-11-16,13342.69
1122,2481,2022-12-24,17803.0
1123,9227,2023-12-22,11680.94
1124,7529,2023-11-26,12868.14
1125,4561,2022-10-14,3136.38
1126,6455,2023-09-13,21821.98
1127,7926,2022-05-20,508.9
1128,7730,2024-02-11,840.81
1129,9438,2023-01-05,12992.12
1130,8609,2024-11-04,13162.75
1131,2121,2023-06-15,6078.24
1132,9648,2023-10-26,7314.67
1133,9577,2023-12-14,11637.88
1134,1108,2024-04-06,3349.02
1135,484,2022-04-03,2960.87
1136,3797,2022-11-22,14783.52
1137,1741,2022-07-17,8601.74
1138,7806,2024-10-19,21395.12
1139,3794,2023-10-25,19108.47
1140,1728,2023-04-30,12423.0
1141,6293,2022-12-23,42916.3
1142,1055,2024-05-10,780.32
1143,4104,2022-05-07,21849.69
1144,614,2022-08-23,14710.38
1145,7235,2022-05-30,10085.51
1146,9938,2024-02-06,11947.23
1147,2852,2022-03-02,5071.33
1148,1764,2023-10-20,10425.47
1149,6188,2024-07-09,12352.06
1150,9401,2022-09-30,24359.49
1151,3207,2023-02-14,22353.61
1152,8047,2023-06-02,16137.79
1153,4688,2024-06-15,12143.87
1154,3297,2023-04-07,14408.09
1155,7112,2022-11-28,16533.37
1156,3151,2024-12-18,5804.91
1157,9538,2022-06-26,13976.57
1158,1577,2022-02-19,8693.42
1159,545,2023-02-21,36282.34
1160,86,2022-10-15,13054.84
1161,6686,2024-01-07,20824.64
1162,5583,2022-05-28,15095.93
1163,8654,2023-01-15,6342.03
1164,3116,2024-10-13,11455.28
1165,9345,2023-03-01,13967.46
1166,8206,2024-08-28,11366.54
1167,5841,2023-12-23,20146.03
1168,1101,2022-10-10,17728.11
1169,7005,2024-06-17,40354.48
1170,1162,2024-02-10,17085.19
1171,2084,2022-06-10,13544.61
1172,4887,2024-11-25,20719.65
1173,1933,2022-07-26,14876.32
1174,3778,2024-10-18,20655.14
1175,9855,2022-04-16,18616.95
1176,370,2023-11-09,12732.85
1177,4750,2023-04-04,15669.83
1178,6397,2023-05-30,21840.7
1179,1114,2024-01-03,15316.29
1180,4720,2022-11-20,12756.97
1181,8756,2022-06-03,22277.8
1182,8483,2023-05-10,22535.69
1183,5116,2024-10-21,18570.9
1184,929,2024-03-28,24523.25
1185,9549,2022-08-16,7493.97
1186,4310,2024-08-22,11630.55
1187,529,2022-03-03,13895.71
1188,6905,2023-11-24,12843.61
1189,3286,2023-06-19,7909.23
1190,974,2023-11-17,19284.33
1191,3347,2022-10-13,4978.1
1192,1022,2023-11-07,5748.9
1193,8087,2023-04-28,7019.7
1194,9239,2022-05-30,13231.95
1195,5667,2022-03-14,23569.52
1196,6820,2022-05-25,8730.48
1197,9035,2022-06-15,10859.79
1198,2122,2024-09-07,19536.67
1199,684,2023-07-09,3186.2
1200,584,2022-08-02,0.0
1201,8317,2024-10-14,19138.34
1202,5739,2023-04-07,20907.85
1203,7825,2024-06-02,13631.55
1204,3732,2023-09-14,13190.98
1205,907,2022-02-13,9409.07
1206,3215,2022-02-23,16094.8
1207,9964,2024-12-30,31520.27
1208,297,2024-02-16,17045.23
1209,855,2024-09-14,14740.72
1210,6181,2024-03-03,12673.16
1211,7041,2022-09-14,13812.48
1212,9004,2024-05-24,11076.18
1213,1894,2022-10-10,15392.39
1214,1934,2024-06-15,11771.19
1215,5764,2024-01-24,26540.04
1216,5622,2023-02-01,10208.55
1217,950,2024-06-13,13049.52
1218,3802,2023-05-03,19053.58
1219,9644,2022-07-08,16682.25
1220,3722,2022-01-21,8941.21
1221,8786,2024-04-25,24169.02
1222,245,2022-04-04,32647.52
1223,932,2023-05-27,15215.21
1224,929,2022-06-06,30458.55
1225,7186,2022-09-17,25285.97
1226,4631,2023-01-05,18660.9
1227,5147,2022-03-31,8044.4
1228,9870,2023-12-18,28689.53
1229,4791,2023-05-16,9244.04
1230,9931,2022-09-23,9710.65
1231,7844,2024-03-25,18500.21
1232,1259,2022-09-08,32108.15
1233,4100,2022-06-06,19631.99
1234,8109,2023-02-26,13014.41
1235,3610,2024-01-02,5114.79
1236,4960,2024-06-27,25139.53
1237,9035,2024-01-22,15164.89
1238,4002,2023-08-23,21909.02
1239,4384,2024-12-14,5049.45
1240,8871,2023-10-16,6371.84
1241,1711,2024-10-28,25566.72
1242,5680,2022-04-21,18764.62
1243,7967,2024-04-21,18269.19
1244,1286,2023-07-27,9121.71
1245,2247,2023-02-21,4945.33
1246,3778,2024-12-02,5540.77
1247,9060,2023-09-17,2484.82
1248,2012,2023-03-08,10054.2
1249,2326,2024-02-02,6524.28
1250,3852,2022-03-15,2161.69
1251,7435,2024-06-20,15213.05
1252,349,2022-08-22,6697.2
1253,554,2024-10-18,3313.38
1254,4555,2023-07-08,25049.42
1255,4922,2024-02-26,23133.31
1256,979,2022-06-23,5383.4
1257,9991,2023-07-26,4079.98
1258,8116,2024-02-26,7216.16
1259,6269,2022-02-08,12222.78
1260,7275,2024-02-27,39410.98
1261,3678,2022-04-01,3184.91
1262,6215,2023-02-26,28139.83
1263,7063,2023-01-13,20438.61
1264,857,2024-12-26,23176.15
1265,513,2023-09-17,13740.25
1266,426,2023-12-14,11484.51
1267,4302,2023-11-20,21424.6
1268,449,2023-03-20,11226.65
1269,7112,2023-11-30,20908.24
1270,936,2024-05-25,22609.29
1271,9066,2022-08-12,13970.16
1272,4710,2024-03-05,13455.6
1273,7595,2024-12-31,33671.64
1274,9382,2024-05-18,9391.55
1275,4262,2024-11-28,23029.38
1276,6248,2022-11-29,3427.2
1277,3904,2024-08-15,4828.89
1278,249,2022-09-28,19121.55
1279,4496,2023-07-29,10904.05
1280,4095,2022-06-25,20918.5
1281,5531,2023-08-29,9271.2
1282,633,2024-03-19,6961.11
1283,5927,2023-07-16,14349.02
1284,4105,2023-07-05,12119.53
1285,2037,2022-01-26,1466.52
1286,9314,2023-09-21,31218.46
1287,4334,2023-10-20,7475.8
1288,7272,2023-01-02,11083.6
1289,283,2024-08-05,19271.87
1290,146,2024-06-19,7380.72
1291,607,2024-08-13,6808.9
1292,7868,2024-01-05,5228.87
1293,6695,2023-03-23,16348.78
1294,9496,2022-04-30,19636.29
1295,4530,2022-06-12,19952.88
1296,1050,2023-10-06,16592.35
1297,2946,2024-06-21,2442.88
1298,4525,2023-06-13,8569.02
1299,8109,2023-06-16,16358.18
1300,3727,2022-09-18,13098.53
1301,2407,2022-12-24,20612.21
1302,3813,2022-04-12,13803.65
1303,631,2022-08-23,4332.29
1304,8303,2023-01-13,31679.27
1305,9501,2024-06-20,13779.55
1306,688,2023-10-12,14009.58
1307,997,2023-04-12,25570.12
1308,4218,2023-06-15,9193.62
1309,5790,2022-02-03,20188.54
1310,9840,2022-04-02,20370.26
1311,5730,2023-04-26,30726.6
1312,1270,2022-08-12,14427.08
1313,7272,2024-11-04,14124.19
1314,8373,2022-08-20,17981.25
1315,3883,2022-06-08,32572.9
1316,5338,2023-02-22,17830.02
1317,6816,2024-01-31,9000.33
1318,6988,2022-05-27,19894.21
1319,2345,2023-08-03,28608.27
1320,5351,2022-02-20,38106.66
1321,5489,2024-01-08,1017.8
1322,6140,2024-04-15,25554.49
1323,4818,2024-08-21,21532.12
1324,2627,2022-03-05,20260.09
1325,731,2024-01-25,6664.54
1326,2459,2023-08-19,24169.49
1327,1741,2022-02-22,20259.63
1328,5130,2023-03-10,14210.9
1329,8327,2024-11-12,18269.94
1330,3521,2023-12-06,20300.11
1331,9547,2024-02-15,10486.61
1332,2459,2022-03-08,29372.42
1333,1286,2024-02-20,10781.11
1334,3680,2022-06-08,19084.01
1335,9412,2024-10-28,12194.82
1336,8831,2024-05-06,8854.09
1337,8647,2022-09-06,15497.41
1338,9947,2022-04-16,12568.45
1339,8593,2024-08-25,1891.16
1340,7226,2024-12-01,9201.99
1341,4411,2023-10-12,2402.52
1342,9425,2023-02-04,23842.14
1343,3999,2023-08-24,20722.75
1344,3983,2023-11-05,15011.49
1345,3783,2024-01-12,30415.69
1346,5158,2024-07-22,9744.2
1347,3950,2022-08-25,20623.38
1348,6717,2024-06-30,6871.43
1349,1306,2024-01-12,10057.15
1350,9183,2023-12-22,11578.39
1351,1253,2024-11-01,14742.81
1352,7933,2024-01-12,15006.26
1353,7356,2023-04-17,31708.29
1354,3765,2024-05-07,8056.15
1355,8809,2022-09-14,20384.35
1356,6679,2023-05-17,30226.79
1357,9922,2022-10-10,21579.89
1358,4701,2023-06-18,29902.61
1359,5143,2023-12-01,34646.44
1360,1336,2022-08-30,514.22
1361,6899,2024-04-16,20438.01
1362,2432,2024-10-31,16914.18
1363,3246,2024-10-09,13139.27
1364,7440,2023-01-04,19085.8
1365,2733,2022-02-01,8918.98
1366,6859,2022-09-05,8150.36
1367,9087,2023-06-24,13236.47
1368,1655,2024-08-20,12875.3
1369,559,2022-09-16,17904.06
1370,393,2024-06-02,10005.34
1371,1197,2022-12-08,26985.55
1372,8437,2022-09-29,25675.63
1373,6359,2024-12-20,12982.37
1374,5806,2024-05-14,14157.47
1375,6592,2022-09-19,9814.24
1376,4807,2023-05-10,14526.71
1377,5519,2022-09-01,39216.18
1378,9691,2023-11-21,23814.53
1379,742,2022-08-09,26810.98
1380,5816,2022-06-01,16142.19
1381,6700,2024-07-08,5701.14
1382,7139,2024-07-10,2497.05
1383,7817,2023-08-16,3220.0
1384,3006,2022-10-03,9885.8
1385,1373,2024-11-09,10965.97
1386,128,2022-11-08,12476.2
1387,7431,2024-01-28,3187.94
1388,5251,2024-02-16,28609.44
1389,2896,2024-06-17,23345.17
1390,9636,2024-11-07,9902.39
1391,1588,2023-07-27,8555.12
1392,4872,2023-04-21,31927.96
1393,5589,2024-10-07,17455.36
1394,9243,2022-04-09,7392.2
1395,8605,2024-11-26,15869.37
1396,6991,2024-11-06,30318.63
1397,5289,2023-08-08,9566.44
1398,5220,2024-02-26,14570.78
1399,2347,2023-01-01,19030.83
1400,3452,2022-03-27,23328.72
1401,8506,2024-05-31,5231.77
1402,9424,2023-07-24,17146.69
1403,1630,2023-10-06,6466.51
1404,4667,2023-12-13,13387.69
1405,1943,2022-12-06,3627.86
1406,4487,2023-08-13,2714.56
1407,7192,2024-09-23,4052.62
1408,2775,2023-04-04,21920.28
1409,4251,2023-08-14,14800.34
1410,3796,2022-08-06,16369.63
1411,2311,2023-07-25,5176.06
1412,3389,2022-07-16,12669.12
1413,2767,2024-11-07,9436.17
1414,9805,2022-02-26,10781.6
1415,8845,2022-03-23,22268.59
1416,110,2023-02-04,16625.96
1417,423,2024-09-27,17978.14
1418,3329,2024-01-27,13849.72
1419,9358,2023-08-01,7592.54
1420,7289,2024-05-23,10726.52
1421,2068,2024-12-02,22663.69
1422,4833,2024-07-18,13677.08
1423,1966,2022-08-13,7261.55
1424,7083,2024-06-29,306.3
1425,4310,2024-10-07,19260.75
1426,2242,2022-06-27,3341.48
1427,1909,2023-07-25,30658.21
1428,1296,2023-12-26,14032.27
1429,1219,2023-04-01,30959.32
1430,2568,2023-11-01,10076.88
1431,5495,2024-11-04,22250.23
1432,7430,2023-07-20,22774.94
1433,1214,2024-11-16,27685.04
1434,629,2023-10-07,12016.53
1435,1646,2024-06-06,14235.56
1436,5203,2024-12-03,8252.27
1437,9146,2023-01-25,9025.09
1438,131,2022-03-14,29593.19
1439,2243,2023-05-19,16607.05
1440,3608,2024-02-10,3335.1
1441,4347,2023-02-05,4698.16
1442,2482,2024-08-20,10530.44
1443,3066,2024-09-19,10126.49
1444,4631,2024-10-14,12755.63
1445,3254,2022-09-27,10622.92
1446,8460,2022-07-01,0.0
1447,53,2023-03-15,12654.17
1448,1103,2024-06-08,38185.7
1449,9138,2024-10-01,20102.47
1450,2919,2023-03-04,50157.28
1451,6852,2022-03-21,13130.28
1452,6231,2023-06-23,21240.78
1453,5714,2023-04-26,16027.1
1454,8692,2024-09-18,12525.6
1455,4917,2023-01-04,10111.77
1456,4787,2023-04-20,43151.66
1457,8032,2024-09-20,372.92
1458,9796,2024-03-14,17653.42
1459,8904,2024-01-02,12624.48
1460,4841,2024-09-12,10104.98
1461,3587,2022-07-17,15089.68
1462,4707,2022-08-19,22646.67
1463,7327,2024-05-09,16344.41
1464,4054,2023-10-29,2796.75
1465,1898,2024-05-20,4954.4
1466,7615,2022-12-27,11500.61
1467,1861,2023-10-16,23666.72
1468,6523,2023-12-13,10140.52
1469,7926,2022-09-20,16274.08
1470,9848,2024-09-28,21096.73
1471,3848,2024-04-23,5487.7
1472,4767,2022-03-01,10606.11
1473,8315,2023-07-03,2747.91
1474,6702,2023-03-17,9061.23
1475,9213,2022-05-05,24863.9
1476,4287,2023-10-24,11070.48
1477,6738,2023-10-13,18472.86
1478,7241,2024-03-12,21288.4
1479,6532,2024-05-20,21600.95
1480,896,2023-06-18,18031.24
1481,7955,2023-07-04,8459.91
1482,5568,2023-03-25,11353.93
1483,5055,2022-04-04,9876.19
1484,6715,2024-07-05,14325.06
1485,9380,2023-03-30,10660.42
1486,8783,2022-12-08,3573.53
1487,1808,2023-02-27,19760.37
1488,2118,2023-11-07,27848.72
1489,346,2022-02-10,8779.51
1490,1479,2024-02-16,12554.42
1491,5779,2023-11-14,17259.81
1492,807,2022-05-10,10078.46
1493,3449,2024-11-28,10079.41
1494,8774,2024-01-12,12667.37
1495,2573,2023-02-11,16123.72
1496,3758,2024-03-21,406.35
1497,2645,2023-08-18,6759.26
1498,5432,2024-02-05,14810.87
1499,3533,2024-04-26,8338.17
1500,224,2023-05-25,26044.75
1501,329,2022-03-15,17963.7
1502,1680,2024-12-14,16539.77
1503,6520,2024-10-24,12876.65
1504,693,2024-09-20,9081.47
1505,4639,2022-11-18,1834.29
1506,398,2023-09-10,16124.97
1507,4052,2023-04-17,15458.7
1508,4464,2022-03-11,15733.78
1509,6191,2022-09-11,11453.04
1510,2150,2024-03-31,10168.29
1511,1392,2023-07-07,13736.91
1512,1211,2022-06-06,12039.19
1513,6806,2024-10-30,22719.28
1514,242,2022-02-11,26130.89
1515,1566,2022-11-07,15644.65
1516,3184,2024-03-12,28539.48
1517,5304,2023-10-02,18470.27
1518,8395,2024-05-20,15133.74
1519,4951,2022-02-17,12093.71
1520,7519,2023-07-16,7183.93
1521,1634,2023-02-20,20652.5
1522,9441,2023-06-26,12597.11
1523,6170,2024-08-23,7750.91
1524,7038,2023-08-20,25619.07
1525,3642,2022-07-10,28098.63
1526,9192,2024-04-12,11711.76
1527,7920,2023-07-25,5218.14
1528,8737,2023-08-06,9581.4
1529,4008,2024-11-03,703.42
1530,283,2024-02-23,19101.27
1531,6450,2024-10-14,12075.32
1532,8956,2024-02-03,14353.41
1533,7410,2022-08-10,15946.95
1534,9468,2023-04-04,21088.87
1535,6511,2022-02-20,13887.3
1536,7326,2023-04-21,44645.72
1537,7812,2024-01-28,8659.78
1538,5090,2022-08-12,20419.68
1539,2356,2023-11-12,13787.51
1540,1563,2022-06-21,11582.33
1541,3403,2022-12-13,13878.46
1542,9723,2024-09-30,49537.59
1543,1375,2023-05-27,17634.23
1544,6606,2022-10-17,29321.8
1545,8576,2024-08-27,24965.88
1546,966,2023-04-22,10665.61
1547,4130,2024-10-07,15909.62
1548,5103,2024-04-23,2733.92
1549,2468,2023-11-23,29205.57
1550,5267,2022-03-16,9873.84
1551,92,2024-04-12,25212.67
1552,3428,2023-07-04,0.0
1553,8939,2024-09-27,13793.45
1554,5129,2024-10-20,14568.76
1555,5273,2023-04-28,8165.84
1556,7914,2024-08-02,10859.15
1557,9090,2024-11-19,20755.53
1558,1722,2022-06-16,19154.56
1559,1270,2024-05-21,19347.79
1560,2086,2024-02-09,7298.14
1561,2656,2022-01-28,2489.12
1562,1991,2024-11-30,29913.52
1563,3234,2022-12-07,8715.77
1564,1863,2024-06-15,5527.06
1565,6950,2022-03-21,17678.9
1566,2798,2024-10-11,7041.03
