id_ligne,id_commande,id_produit,quantite,prix_unitaire
1035,11084,418,1,286.4
1036,13831,3,5,349.86
1037,13074,89,3,1664.5
1038,19428,402,3,445.8
1039,3482,116,2,1551.8
1040,19041,218,4,1323.46
1041,153,487,3,606.44
1042,15214,166,2,327.17
1043,18841,208,4,844.61
1044,9989,465,4,91.37
1045,2153,500,1,351.71
1046,16779,44,2,410.92
1047,4411,338,1,779.82
1048,14860,80,2,1674.51
1049,18788,61,5,1726.6
1050,2860,276,3,293.41
1051,13095,169,3,288.54
1052,1777,397,4,1096.08
1053,7121,222,5,1689.33
1054,16666,175,1,1535.27
1055,12394,235,4,1099.36
1056,11819,182,5,1308.06
1057,19021,39,5,1583.05
1058,12423,423,4,720.13
1059,19180,227,4,1240.37
1060,2014,380,2,1581.45
1061,4520,102,4,1430.92
1062,9003,157,5,1937.66
1063,18788,407,3,952.26
1064,3413,434,3,349.32
1065,7684,231,1,80.96
1066,8813,101,3,1826.42
1067,5082,152,5,1568.71
1068,3395,437,4,1299.97
1069,5090,221,2,1692.76
1070,3921,255,4,1248.19
1071,15381,392,3,451.49
1072,8960,76,2,720.5
1073,4756,51,2,1396.79
1074,9881,68,1,1202.53
1075,19345,431,4,246.0
1076,6285,499,5,316.48
1077,3036,343,5,1795.03
1078,926,470,2,514.22
1079,8434,228,2,1288.58
1080,3407,233,3,1361.78
1081,3308,17,2,632.17
1082,19364,476,3,155.44
1083,17710,122,5,1777.28
1084,10713,8,5,1897.47
1085,6744,121,2,1946.69
1086,15531,52,1,220.89
1087,9779,161,2,1712.02
1088,10572,45,2,1749.65
1089,10415,333,4,153.86
1090,6612,345,3,1782.98
1091,7379,34,4,259.88
1092,2551,310,1,465.62
1093,12476,118,2,1964.79
1094,11412,134,4,95.67
1095,2790,360,3,433.46
1096,8536,444,2,480.11
1097,7967,480,5,1909.64
1098,5452,166,3,327.17
1099,3531,249,4,1336.68
1100,17843,293,2,524.15
1101,4821,17,4,632.17
1102,17676,69,5,502.22
1103,19395,462,3,1828.6
1104,11174,396,5,356.22
1105,1362,89,5,1664.5
1106,9950,178,4,805.11
1107,3883,346,5,1874.22
1108,13685,294,1,298.98
1109,18488,340,5,1404.29
1110,2795,219,2,167.34
1111,12097,483,3,510.8
1112,19560,310,2,465.62
1113,3499,472,3,592.35
1114,10560,128,4,1410.07
1115,11099,52,2,220.89
1116,7111,472,5,592.35
1117,14209,57,2,217.88
1118,13575,239,3,293.29
1119,12650,42,4,1266.43
1120,3293,220,1,1215.84
1121,10444,140,2,933.64
1122,7423,232,1,1237.13
1123,15863,386,2,261.84
1124,12536,241,1,1528.92
1125,4164,256,3,53.81
1126,15856,3,4,349.86
1127,19841,386,3,261.84
1128,7843,412,1,942.76
1129,5705,56,4,1692.07
1130,17323,418,5,286.4
1131,9915,439,1,1216.5
1132,12710,319,4,1702.69
1133,4602,305,4,1153.89
1134,14625,73,1,1264.26
1135,8941,46,5,1092.03
1136,14092,87,5,1998.56
1137,6403,34,5,259.88
1138,3465,331,4,418.75
1139,14543,283,4,1735.94
1140,10274,381,5,1955.62
1141,12620,354,3,911.29
1142,16103,494,3,1529.77
1143,468,455,1,851.64
1144,19908,421,2,454.38
1145,11916,177,2,1609.63
1146,3955,232,3,1237.13
1147,10690,410,1,1245.4
1148,8536,201,1,855.0
1149,14237,58,3,974.28
1150,7667,278,3,170.9
1151,1602,117,5,215.32
1152,15272,65,4,1704.8
1153,15623,173,3,1677.2
1154,11328,226,4,1997.7
1155,19299,324,1,518.29
1156,19067,151,1,835.37
1157,8455,67,3,1000.62
1158,2026,316,3,135.61
1159,12856,101,4,1826.42
1160,1843,112,5,1585.07
1161,10817,331,3,418.75
1162,5259,260,5,1016.37
1163,6097,98,1,1574.22
1164,6886,77,5,478.42
1165,14009,249,5,1336.68
1166,7084,458,3,541.28
1167,6642,478,3,677.19
1168,17557,359,3,124.65
1169,18972,56,5,1692.07
1170,15180,452,4,73.36
1171,13412,127,5,1267.5
1172,11862,263,4,925.28
1173,18861,76,2,720.5
1174,10948,365,3,1894.34
1175,7425,250,4,1152.02
1176,6428,216,4,930.9
1177,5788,258,4,1696.47
1178,3177,40,4,212.42
1179,3797,495,4,1097.54
1180,12155,441,2,1822.07
1181,11223,306,3,634.28
1182,11374,100,5,255.55
1183,8826,474,3,1513.57
1184,1562,218,5,1323.46
1185,17085,316,3,135.61
1186,16468,399,2,1747.38
1187,19888,135,5,554.45
1188,13534,121,1,1946.69
1189,19882,294,4,298.98
1190,4931,267,3,370.74
1191,10659,356,3,1693.08
1192,3979,229,5,529.56
1193,6697,359,5,124.65
1194,9805,468,2,780.32
1195,2791,160,5,770.2
1196,3890,135,2,554.45
1197,2334,183,3,425.23
1198,10159,370,1,1527.36
1199,18999,206,4,168.23
1200,12760,76,3,720.5
1201,4673,282,3,236.87
1202,16208,134,1,95.67
1203,10134,12,3,230.47
1204,5207,382,4,1278.19
1205,15246,476,1,155.44
1206,6589,189,3,916.25
1207,15135,221,4,1692.76
1208,7585,26,4,1369.06
1209,14470,293,5,524.15
1210,16008,165,1,623.26
1211,16,299,1,1059.48
1212,12951,361,3,640.3
1213,3227,319,3,1702.69
1214,758,250,2,1152.02
1215,7487,144,4,1442.98
1216,3361,186,1,1798.89
1217,8912,61,1,1726.6
1218,16353,26,5,1369.06
1219,5012,289,2,1440.93
1220,4560,27,5,1078.19
1221,4704,422,3,102.1
1222,2885,388,2,384.28
1223,930,3,2,349.86
1224,19174,353,3,582.39
1225,1467,33,1,199.24
1226,9957,226,3,1997.7
1227,14607,91,5,272.24
1228,18750,29,3,1819.06
1229,12129,165,2,623.26
1230,7886,247,5,1746.34
1231,6154,356,5,1693.08
1232,915,130,5,1098.0
1233,16205,177,4,1609.63
1234,9600,161,4,1712.02
1235,17832,145,3,255.19
1236,4470,423,4,720.13
1237,7599,101,2,1826.42
1238,8049,398,5,808.54
1239,17827,457,3,1592.96
1240,13579,176,1,1739.37
1241,18702,471,1,1491.55
1242,6789,366,3,970.41
1243,18398,103,1,1478.48
1244,18323,71,3,1128.85
1245,2923,107,1,1677.89
1246,3851,217,1,1924.17
1247,13291,339,3,399.05
1248,8617,412,5,942.76
1249,1345,104,3,1311.83
1250,18546,125,3,1240.28
1251,3892,495,4,1097.54
1252,15861,379,2,685.86
1253,6682,146,2,425.48
1254,1392,491,4,874.26
1255,3639,281,2,151.8
1256,3273,321,5,1825.77
1257,5230,48,4,947.32
1258,553,453,4,479.19
1259,6172,292,2,1463.01
1260,7201,35,5,234.24
1261,12328,237,5,738.34
1262,3719,346,1,1874.22
1263,894,279,1,637.87
1264,5055,474,2,1513.57
1265,17750,286,2,712.25
1266,13079,296,4,1188.15
1267,206,395,2,1726.43
1268,11662,231,5,80.96
1269,10370,123,3,1457.02
1270,13864,159,3,973.04
1271,2092,463,1,1046.5
1272,19849,336,2,1592.44
1273,11426,150,4,920.02
1274,6057,268,4,1270.69
1275,8160,304,5,1219.54
1276,12850,84,3,1231.21
1277,546,340,2,1404.29
1278,7588,258,3,1696.47
1279,4716,30,2,339.78
1280,2305,244,3,1961.23
1281,2468,134,3,95.67
1282,329,311,1,1624.18
1283,19711,330,1,1845.98
1284,6267,319,3,1702.69
1285,15705,71,5,1128.85
1286,12331,316,2,135.61
1287,11141,121,5,1946.69
1288,2938,13,4,518.16
1289,15756,116,2,1551.8
1290,6982,471,5,1491.55
1291,6040,228,4,1288.58
1292,10485,420,2,849.69
1293,9683,277,1,785.92
1294,5833,355,3,750.23
1295,18891,200,4,810.38
1296,17077,316,5,135.61
1297,5613,121,5,1946.69
1298,11869,281,3,151.8
1299,10853,379,2,685.86
1300,892,38,1,1494.01
1301,3667,325,3,1885.27
1302,10162,156,3,297.89
1303,18042,435,3,472.51
1304,16099,305,2,1153.89
1305,129,229,3,529.56
1306,1866,188,1,1584.18
1307,18002,439,4,1216.5
1308,457,499,2,316.48
1309,4413,88,1,746.24
1310,14814,234,3,1795.77
1311,1791,69,3,502.22
1312,8230,384,5,448.2
1313,17355,124,5,65.41
1314,2440,14,2,90.0
1315,5766,4,3,1669.86
1316,3468,371,1,1594.23
1317,7522,328,4,423.78
1318,4301,261,1,1773.41
1319,1796,77,5,478.42
1320,14873,89,5,1664.5
1321,11193,419,4,1523.02
1322,10707,183,1,425.23
1323,5104,221,2,1692.76
1324,15182,29,1,1819.06
1325,16184,391,5,1827.12
1326,13971,395,2,1726.43
1327,6811,360,1,433.46
1328,5921,82,3,454.06
1329,3391,240,4,916.93
1330,14072,224,5,186.37
1331,5711,61,2,1726.6
1332,16027,147,4,241.08
1333,5256,51,2,1396.79
1334,7016,156,3,297.89
1335,18911,456,3,1967.05
1336,18407,91,5,272.24
1337,12044,493,4,1535.76
1338,11484,204,2,511.16
1339,2095,297,2,337.45
1340,19593,479,3,176.0
1341,19604,17,5,632.17
1342,18574,156,3,297.89
1343,2461,385,3,1092.26
1344,16334,187,2,400.5
1345,14385,219,2,167.34
1346,14807,390,5,102.34
1347,5747,179,4,1104.94
1348,9572,395,5,1726.43
1349,11597,279,4,637.87
1350,10215,255,4,1248.19
1351,13687,299,3,1059.48
1352,10593,347,4,1123.58
1353,15929,371,1,1594.23
1354,10537,61,5,1726.6
1355,13332,442,3,81.27
1356,1713,203,4,444.99
1357,19631,374,5,780.67
1358,13552,473,3,1593.97
1359,11047,35,1,234.24
1360,12258,300,1,512.91
1361,10257,316,2,135.61
1362,10859,212,5,213.62
1363,14955,2,3,778.44
1364,5430,218,3,1323.46
1365,12384,491,5,874.26
1366,16369,317,3,435.76
1367,1520,435,5,472.51
1368,1544,403,3,443.32
1369,13023,209,1,574.86
1370,12772,113,5,856.15
1371,6015,259,3,287.35
1372,1038,367,3,1737.66
1373,3350,214,2,1103.86
1374,15227,170,1,1747.33
1375,5334,15,5,807.58
1376,5175,93,3,1987.64
1377,5728,57,2,217.88
1378,7348,288,1,260.61
1379,5720,298,3,718.66
1380,8699,359,4,124.65
1381,4405,460,4,697.49
1382,12388,125,3,1240.28
1383,3144,455,3,851.64
1384,16761,238,3,748.03
1385,19337,437,4,1299.97
1386,3002,162,1,770.69
1387,4311,345,5,1782.98
1388,10775,142,3,505.98
1389,18361,307,2,254.45
1390,17898,161,2,1712.02
1391,7440,170,5,1747.33
1392,9611,293,5,524.15
1393,19758,350,5,1048.91
1394,2181,222,5,1689.33
1395,11386,115,3,1890.29
1396,19663,365,3,1894.34
1397,4691,69,5,502.22
1398,15516,334,3,1710.43
1399,2595,67,1,1000.62
1400,18722,355,1,750.23
1401,2155,281,1,151.8
1402,16271,342,3,1316.99
1403,18848,235,2,1099.36
1404,2074,63,1,149.3
1405,9409,458,5,541.28
1406,13870,123,2,1457.02
1407,13882,436,1,471.52
1408,18499,278,5,170.9
1409,3156,476,1,155.44
1410,10306,343,1,1795.03
1411,9236,345,3,1782.98
1412,19831,385,4,1092.26
1413,3343,317,4,435.76
1414,8821,32,1,626.19
1415,11867,316,4,135.61
1416,12027,398,5,808.54
1417,6814,135,3,554.45
1418,11719,308,3,477.84
1419,5507,46,1,1092.03
1420,9821,84,1,1231.21
1421,16677,464,3,1195.56
1422,2943,449,5,1880.9
1423,6127,280,4,248.56
1424,10504,139,5,925.04
1425,1181,427,4,949.65
1426,17931,227,2,1240.37
1427,10631,169,1,288.54
1428,12232,160,1,770.2
1429,10964,455,1,851.64
1430,19865,25,5,128.85
1431,6720,235,3,1099.36
1432,14672,389,4,112.52
1433,73,429,4,968.04
1434,18982,195,1,1106.47
1435,13171,48,4,947.32
1436,19234,142,1,505.98
1437,6923,390,3,102.34
1438,3296,88,5,746.24
1439,8604,404,5,174.74
1440,6717,195,5,1106.47
1441,10262,398,3,808.54
1442,19267,425,3,273.63
1443,17633,497,2,934.53
1444,15873,238,1,748.03
1445,13410,299,5,1059.48
1446,4306,454,2,769.51
1447,13627,307,1,254.45
1448,12275,199,5,102.98
1449,8252,307,1,254.45
1450,14253,454,1,769.51
1451,17162,331,2,418.75
1452,16297,218,1,1323.46
1453,637,6,2,1333.11
1454,7384,182,1,1308.06
1455,4506,14,5,90.0
1456,8482,188,5,1584.18
1457,12575,299,1,1059.48
1458,10956,488,4,580.13
1459,6734,361,3,640.3
1460,19691,134,2,95.67
1461,18431,178,4,805.11
1462,6568,105,4,289.82
1463,11749,291,5,549.76
1464,8801,304,1,1219.54
1465,7955,375,5,645.87
1466,15518,456,5,1967.05
1467,16319,446,1,1049.38
1468,3703,288,5,260.61
1469,2903,323,1,1875.42
1470,3932,370,2,1527.36
1471,7657,408,4,611.43
1472,19992,167,2,144.87
1473,6831,104,1,1311.83
1474,8715,121,2,1946.69
1475,9028,42,4,1266.43
1476,409,343,4,1795.03
1477,3221,75,4,611.62
1478,16490,249,5,1336.68
1479,13640,123,2,1457.02
1480,16709,249,5,1336.68
1481,1342,431,5,246.0
1482,2248,99,2,1656.04
1483,5659,378,1,1537.54
1484,16630,481,2,1879.64
1485,5933,451,1,388.56
1486,10003,145,5,255.19
1487,9626,338,2,779.82
1488,10423,58,5,974.28
1489,16083,264,5,429.49
1490,3215,213,3,1576.62
1491,19207,181,4,1165.39
1492,3651,412,1,942.76
1493,9533,498,2,1231.75
1494,11165,319,5,1702.69
1495,559,8,2,1897.47
1496,16752,151,2,835.37
1497,4362,141,1,1152.91
1498,16337,23,1,1525.16
1499,17668,410,2,1245.4
1500,3136,123,4,1457.02
1501,16129,347,3,1123.58
1502,6869,132,1,466.78
1503,7346,456,1,1967.05
1504,11187,379,4,685.86
1505,18808,88,3,746.24
1506,2978,255,2,1248.19
1507,7307,126,3,920.07
1508,17058,59,2,373.91
1509,13386,257,2,1715.03
1510,5317,25,1,128.85
1511,10967,439,2,1216.5
1512,15942,316,4,135.61
1513,18122,189,3,916.25
1514,13240,90,1,1623.29
1515,3029,198,4,164.88
1516,285,325,1,1885.27
1517,13667,85,1,1888.96
1518,16848,71,1,1128.85
1519,4349,138,1,741.22
1520,14977,430,4,382.65
1521,14179,146,3,425.48
1522,6983,200,2,810.38
1523,18843,66,1,1475.6
1524,8036,455,3,851.64
1525,1437,325,1,1885.27
1526,3437,123,3,1457.02
1527,8399,474,5,1513.57
1528,12353,278,5,170.9
1529,10690,14,5,90.0
1530,4345,420,5,849.69
1531,2708,432,5,1092.57
1532,9349,261,5,1773.41
1533,19448,132,3,466.78
1534,8899,343,5,1795.03
1535,9110,377,5,489.71
1536,14391,73,3,1264.26
1537,9659,239,2,293.29
1538,1805,148,4,209.8
1539,8216,403,3,443.32
1540,4115,348,1,625.34
1541,14673,429,3,968.04
1542,13498,119,5,169.86
1543,8426,301,1,873.02
1544,8615,417,4,1822.04
1545,10669,52,3,220.89
1546,9866,133,3,658.89
1547,13784,356,3,1693.08
1548,15893,159,5,973.04
1549,2236,409,3,1415.62
1550,10427,82,3,454.06
1551,4412,361,5,640.3
1552,16739,274,4,1562.71
1553,9765,195,3,1106.47
1554,563,454,5,769.51
1555,7515,459,1,682.49
1556,8193,122,1,1777.28
1557,15587,476,5,155.44
1558,9626,80,1,1674.51
1559,7786,481,5,1879.64
1560,3209,115,4,1890.29
1561,19968,317,4,435.76
1562,11149,134,5,95.67
1563,7170,316,2,135.61
1564,15981,249,4,1336.68
1565,4342,384,4,448.2
1566,3998,186,3,1798.89
1567,4968,84,3,1231.21
1568,3788,85,3,1888.96
1569,50,367,2,1737.66
1570,17271,347,2,1123.58
1571,9013,388,1,384.28
1572,6097,148,4,209.8
1573,4504,93,2,1987.64
1574,14920,468,2,780.32
1575,1428,228,3,1288.58
1576,2256,307,4,254.45
1577,11323,111,4,1518.75
1578,1616,483,1,510.8
1579,14078,121,2,1946.69
1580,7692,306,5,634.28
1581,18254,340,5,1404.29
1582,16042,481,4,1879.64
1583,6873,116,3,1551.8
1584,5220,50,1,1635.61
1585,17400,175,5,1535.27
1586,6200,496,4,551.72
1587,11984,183,5,425.23
1588,5873,497,4,934.53
1589,7418,82,1,454.06
1590,17284,310,3,465.62
1591,12110,451,1,388.56
1592,1997,286,5,712.25
1593,11360,392,5,451.49
1594,18479,362,5,1426.0
1595,16905,499,1,316.48
1596,17294,63,1,149.3
1597,19715,318,3,1776.5
1598,5943,288,1,260.61
1599,16283,419,5,1523.02
1600,7706,147,2,241.08
1601,68,211,3,644.0
1602,6217,103,5,1478.48
1603,10459,174,2,1535.8
1604,10116,101,2,1826.42
1605,9300,289,4,1440.93
1606,3238,394,5,1061.14
1607,14576,66,1,1475.6
1608,8861,26,5,1369.06
1609,7069,95,3,1797.82
1610,4861,142,2,505.98
1611,1047,444,1,480.11
1612,2656,349,4,498.85
1613,7372,58,4,974.28
1614,6315,114,2,1906.09
1615,9614,332,2,1589.7
1616,125,337,5,376.5
1617,16317,392,2,451.49
1618,10020,131,4,1064.92
1619,16474,123,5,1457.02
1620,931,473,4,1593.97
1621,3894,459,2,682.49
1622,2739,467,2,1258.54
1623,11987,254,5,1702.95
1624,17685,483,5,510.8
1625,14146,479,5,176.0
1626,2560,26,2,1369.06
1627,9939,436,1,471.52
1628,18642,258,2,1696.47
1629,15426,392,2,451.49
1630,9208,149,5,1782.59
1631,11795,91,1,272.24
1632,14440,197,5,648.25
1633,19101,322,1,788.9
1634,11655,74,5,1410.15
1635,6898,44,1,410.92
1636,18530,238,4,748.03
1637,16605,296,3,1188.15
1638,3498,219,4,167.34
1639,11741,438,1,1396.18
1640,3493,451,5,388.56
1641,1584,27,3,1078.19
1642,9046,152,1,1568.71
1643,4717,239,4,293.29
1644,12775,31,1,1691.0
1645,4144,114,1,1906.09
1646,12746,71,3,1128.85
1647,15446,189,1,916.25
1648,803,18,1,1812.28
1649,7065,198,4,164.88
1650,17611,179,4,1104.94
1651,10232,123,5,1457.02
1652,15558,330,2,1845.98
1653,17980,139,4,925.04
1654,2985,382,5,1278.19
1655,8831,411,3,535.81
1656,16480,39,4,1583.05
1657,7435,441,1,1822.07
1658,5779,55,2,1314.82
1659,19407,413,1,236.29
1660,17563,82,2,454.06
1661,13339,100,4,255.55
1662,4395,170,1,1747.33
1663,3060,72,5,1783.82
1664,17082,479,1,176.0
1665,6737,489,1,1904.48
1666,1728,79,4,1772.19
1667,5010,120,4,1809.9
1668,808,186,1,1798.89
1669,12570,401,4,1227.23
1670,9661,286,2,712.25
1671,11483,82,2,454.06
1672,18867,82,3,454.06
1673,9220,435,4,472.51
1674,11032,489,3,1904.48
1675,16198,193,2,1726.31
1676,2519,222,5,1689.33
1677,3023,153,3,1022.71
1678,11597,461,5,181.65
1679,1755,106,4,1940.79
1680,11087,116,3,1551.8
1681,9246,82,2,454.06
1682,14450,82,3,454.06
1683,14320,218,4,1323.46
1684,12583,382,2,1278.19
1685,5485,210,4,530.32
1686,12775,38,4,1494.01
1687,9966,330,4,1845.98
1688,19269,7,3,1329.54
1689,11655,385,3,1092.26
1690,5444,388,2,384.28
1691,9642,371,2,1594.23
1692,1417,185,5,1067.42
1693,13985,134,2,95.67
1694,12001,148,5,209.8
1695,14743,273,1,1063.37
1696,12303,140,2,933.64
1697,15804,43,5,1935.1
1698,13047,21,2,1776.56
1699,9505,436,5,471.52
1700,15920,468,2,780.32
1701,2265,56,4,1692.07
1702,1521,63,3,149.3
1703,12455,434,3,349.32
1704,7686,455,5,851.64
1705,19759,190,2,674.84
1706,3013,50,3,1635.61
1707,9174,416,2,1349.98
1708,8359,3,1,349.86
1709,11381,12,3,230.47
1710,7002,431,4,246.0
1711,1993,361,5,640.3
1712,13628,429,5,968.04
1713,877,272,5,1919.67
1714,7896,174,5,1535.8
1715,12099,457,3,1592.96
1716,16472,331,2,418.75
1717,13998,134,3,95.67
1718,8616,325,5,1885.27
1719,14691,192,5,902.18
1720,14712,295,5,1050.6
1721,15831,134,2,95.67
1722,11451,376,3,1630.28
1723,5310,324,5,518.29
1724,1895,375,3,645.87
1725,6980,197,5,648.25
1726,5492,409,4,1415.62
1727,10703,207,5,843.8
1728,8383,300,4,512.91
1729,17302,168,1,470.38
1730,14848,268,4,1270.69
1731,15769,475,2,718.32
1732,10402,120,1,1809.9
1733,16764,55,3,1314.82
1734,17366,3,5,349.86
1735,13241,494,4,1529.77
1736,17120,346,5,1874.22
1737,8571,192,1,902.18
1738,3524,434,5,349.32
1739,7290,348,2,625.34
1740,9287,212,4,213.62
1741,2328,331,5,418.75
1742,19445,80,4,1674.51
1743,11017,88,2,746.24
1744,14389,461,1,181.65
1745,665,450,1,466.87
1746,4814,373,5,905.43
1747,12064,445,5,1461.82
1748,12638,98,3,1574.22
1749,2417,411,5,535.81
1750,15921,180,4,1309.54
1751,1822,188,2,1584.18
1752,5936,22,5,1147.96
1753,8051,193,1,1726.31
1754,7251,351,1,929.74
1755,2134,148,3,209.8
1756,13349,141,1,1152.91
1757,15807,81,5,1609.52
1758,9470,37,1,1548.86
1759,6925,219,4,167.34
1760,10752,272,1,1919.67
1761,12702,291,2,549.76
1762,5037,364,5,599.6
1763,19380,137,1,1691.09
1764,2322,492,1,1532.63
1765,14945,40,2,212.42
1766,1110,385,2,1092.26
1767,15878,15,5,807.58
1768,15071,52,5,220.89
1769,8667,211,4,644.0
1770,19368,30,5,339.78
1771,15246,244,2,1961.23
1772,15591,111,1,1518.75
1773,13637,411,5,535.81
1774,4693,230,3,460.72
1775,19976,87,4,1998.56
1776,10143,212,1,213.62
1777,2764,23,1,1525.16
1778,13098,327,5,331.64
1779,14501,241,3,1528.92
1780,1689,1,5,100.63
1781,15138,29,1,1819.06
1782,16831,111,2,1518.75
1783,12138,323,4,1875.42
1784,12494,381,1,1955.62
1785,17832,5,4,1275.3
1786,3073,2,5,778.44
1787,11100,403,2,443.32
1788,14870,21,1,1776.56
1789,16372,32,1,626.19
1790,3285,4,2,1669.86
1791,4603,68,1,1202.53
1792,5547,360,4,433.46
1793,18338,425,2,273.63
1794,1371,164,1,644.6
1795,1172,63,1,149.3
1796,17894,466,1,510.97
1797,12413,290,2,1813.52
1798,8802,372,5,886.15
1799,3667,3,4,349.86
1800,15179,224,5,186.37
1801,16980,462,4,1828.6
1802,2123,21,1,1776.56
1803,9228,315,3,908.8
1804,2601,42,4,1266.43
1805,7517,429,2,968.04
1806,18306,77,2,478.42
1807,11889,58,5,974.28
1808,12490,132,2,466.78
1809,19336,480,3,1909.64
1810,16610,324,4,518.29
1811,3983,222,4,1689.33
1812,4780,56,1,1692.07
1813,15883,11,2,1116.95
1814,10708,130,3,1098.0
1815,19500,200,3,810.38
1816,10710,19,2,750.14
1817,9025,473,2,1593.97
1818,2741,433,5,201.29
1819,4651,469,3,345.76
1820,8631,326,5,1762.86
1821,1652,170,4,1747.33
1822,11315,317,3,435.76
1823,65,451,2,388.56
1824,9647,73,3,1264.26
1825,4533,215,2,1098.19
1826,8032,495,3,1097.54
1827,5880,117,1,215.32
1828,15170,323,3,1875.42
1829,9421,258,4,1696.47
1830,16310,483,1,510.8
1831,6367,79,1,1772.19
1832,5065,9,4,462.17
1833,2953,354,2,911.29
1834,4269,8,2,1897.47
1835,3470,399,5,1747.38
1836,13610,231,4,80.96
1837,15147,144,3,1442.98
1838,16976,453,2,479.19
1839,5829,262,4,591.97
1840,18175,6,4,1333.11
1841,6400,315,1,908.8
1842,1439,472,3,592.35
1843,14169,118,1,1964.79
1844,18960,469,4,345.76
1845,13678,201,4,855.0
1846,14320,90,5,1623.29
1847,12398,17,2,632.17
1848,19946,435,4,472.51
1849,10220,433,5,201.29
1850,19603,36,1,743.14
1851,8422,406,4,1825.09
1852,4031,213,3,1576.62
1853,19509,168,3,470.38
1854,10510,327,5,331.64
1855,8674,376,3,1630.28
1856,13338,177,4,1609.63
1857,15133,368,1,1460.5
1858,8033,353,4,582.39
1859,3646,177,2,1609.63
1860,8345,86,4,507.7
1861,16450,383,5,1169.06
1862,6944,326,2,1762.86
1863,17077,466,4,510.97
1864,7045,75,2,611.62
1865,15350,393,4,186.46
1866,13968,492,3,1532.63
1867,8424,388,5,384.28
1868,9488,66,4,1475.6
1869,9999,394,5,1061.14
1870,9491,220,3,1215.84
1871,11232,322,3,788.9
1872,1921,97,1,1608.02
1873,915,80,1,1674.51
1874,9839,120,4,1809.9
1875,13623,168,5,470.38
1876,9631,184,2,1174.87
1877,18158,284,2,934.15
1878,7048,70,2,87.09
1879,10016,405,3,1624.75
1880,8019,112,3,1585.07
1881,12701,214,5,1103.86
1882,5306,68,5,1202.53
1883,19618,494,4,1529.77
1884,11956,395,4,1726.43
1885,12078,156,5,297.89
1886,4875,341,1,573.25
1887,7245,431,5,246.0
1888,17930,1,1,100.63
1889,6614,120,4,1809.9
1890,13000,38,5,1494.01
1891,2556,461,3,181.65
1892,14973,247,1,1746.34
1893,3254,469,3,345.76
1894,2922,59,1,373.91
1895,11670,384,5,448.2
1896,3538,326,4,1762.86
1897,5039,109,1,568.73
1898,11589,125,5,1240.28
1899,8957,83,5,301.74
1900,2403,58,3,974.28
1901,17871,237,4,738.34
1902,11072,20,5,1049.67
1903,2104,193,2,1726.31
1904,19666,230,3,460.72
1905,744,189,4,916.25
1906,19842,386,2,261.84
1907,3958,447,3,1146.01
1908,2109,20,5,1049.67
1909,18241,425,1,273.63
1910,2036,16,5,1311.98
1911,8678,151,2,835.37
1912,496,19,2,750.14
1913,15055,250,2,1152.02
1914,4533,385,1,1092.26
1915,12291,172,4,1805.56
1916,18543,149,2,1782.59
1917,14630,330,4,1845.98
1918,6184,284,1,934.15
1919,17241,89,4,1664.5
1920,6478,479,2,176.0
1921,12897,415,4,1770.98
1922,13671,378,2,1537.54
1923,3292,45,3,1749.65
1924,8077,41,1,1195.06
1925,15034,174,2,1535.8
1926,19554,258,4,1696.47
1927,2569,142,1,505.98
1928,8721,436,2,471.52
1929,14152,370,3,1527.36
1930,4392,304,2,1219.54
1931,1008,407,4,952.26
1932,8431,375,4,645.87
1933,3671,145,2,255.19
1934,16588,376,2,1630.28
1935,16590,447,1,1146.01
1936,13535,255,3,1248.19
1937,4403,354,5,911.29
1938,19500,427,3,949.65
1939,10179,447,1,1146.01
1940,11658,273,3,1063.37
1941,15551,133,2,658.89
1942,18273,405,5,1624.75
1943,9596,251,3,300.08
1944,4378,408,5,611.43
1945,19315,248,2,1013.32
1946,10001,171,5,1167.47
1947,15016,468,5,780.32
1948,18215,483,5,510.8
1949,17800,92,2,1145.86
1950,9429,175,3,1535.27
1951,9670,14,3,90.0
1952,4961,63,1,149.3
1953,309,58,3,974.28
1954,19384,313,4,69.29
1955,3882,57,4,217.88
1956,14599,270,3,1604.58
